output file: KD_ls.log
       [False, False, False, ...,  True,  True, False]])]
current batch [[False False False ...  True False  True]
 [False False False ...  True  True  True]
 [False False False ...  True False  True]
 ...
 [False False False ... False False  True]
 [False False False ... False  True  True]
 [False False False ... False False  True]]
Batch 0 subspace dimension: 784
current batch [[False False False ...  True  True False]
 [False False False ...  True  True  True]
 [False False False ...  True False  True]
 ...
 [False False False ... False False False]
 [False False False ... False  True  True]
 [False False False ... False False  True]]
Batch 1 subspace dimension: 729
current batch [[False False False ... False  True  True]
 [False False False ... False  True  True]
 [False False False ...  True  True  True]
 ...
 [False False False ...  True False  True]
 [False False False ...  True  True  True]
 [False False False ...  True  True False]]
Batch 2 subspace dimension: 841
current batch [[False False False ...  True  True  True]
 [False False False ...  True  True False]
 [False False False ... False  True  True]
 ...
 [False False False ...  True False False]
 [False False False ... False  True False]
 [False False False ...  True  True False]]
Batch 3 subspace dimension: 676
current batch [[False False False ...  True False  True]
 [False False False ...  True  True  True]
 [False False False ...  True  True  True]
 ...
 [False False False ...  True False  True]
 [False False False ...  True False  True]
 [False False False ...  True  True False]]
Batch 4 subspace dimension: 841


Starting configuration recovery iteration 3
batches [array([[False, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ...,  True, False, False],
       [False,  True, False, ..., False,  True,  True],
       [False, False, False, ..., False, False,  True]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True,  True, False],
       ...,
       [False, False, False, ..., False, False,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ..., False,  True, False]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False, False],
       [False, False, False, ..., False,  True,  True],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False,  True,  True]]), array([[False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True, False],
       ...,
       [False, False, False, ..., False, False,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ..., False, False,  True]]), array([[False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       ...,
       [False, False, False, ...,  True, False, False],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True, False]])]
current batch [[False False False ...  True  True False]
 [False False False ...  True  True  True]
 [False False False ...  True  True  True]
 ...
 [False False False ...  True False False]
 [False  True False ... False  True  True]
 [False False False ... False False  True]]
Batch 0 subspace dimension: 841
current batch [[False False False ...  True  True  True]
 [False False False ... False  True  True]
 [False False False ...  True  True False]
 ...
 [False False False ... False False  True]
 [False False False ... False  True  True]
 [False False False ... False  True False]]
Batch 1 subspace dimension: 784
current batch [[False False False ...  True  True  True]
 [False False False ...  True False False]
 [False False False ... False  True  True]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False  True  True]]
Batch 2 subspace dimension: 729
current batch [[False False False ...  True False  True]
 [False False False ...  True  True  True]
 [False False False ...  True  True False]
 ...
 [False False False ... False False  True]
 [False False False ...  True False  True]
 [False False False ... False False  True]]
Batch 3 subspace dimension: 784
current batch [[False False False ... False  True  True]
 [False False False ...  True  True  True]
 [False False False ...  True False  True]
 ...
 [False False False ...  True False False]
 [False False False ...  True  True  True]
 [False False False ...  True  True False]]
Batch 4 subspace dimension: 576


Starting configuration recovery iteration 4
batches [array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False,  True, False, ..., False,  True,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ..., False,  True, False]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ..., False,  True, False],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ..., False, False,  True]]), array([[False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [ True, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True,  True,  True],
       [ True, False, False, ...,  True, False,  True]]), array([[False, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True, False]]), array([[False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True, False,  True],
       ...,
       [False, False, False, ..., False,  True, False],
       [False, False, False, ...,  True, False, False],
       [ True, False, False, ..., False,  True,  True]])]
current batch [[False False False ...  True  True  True]
 [False False False ...  True False  True]
 [False False False ...  True  True  True]
 ...
 [False  True False ... False  True  True]
 [False False False ...  True False  True]
 [False False False ... False  True False]]
Batch 0 subspace dimension: 676
current batch [[False False False ...  True  True  True]
 [False False False ...  True False  True]
 [False False False ...  True  True  True]
 ...
 [False False False ... False  True False]
 [False False False ... False  True  True]
 [False False False ... False False  True]]
Batch 1 subspace dimension: 784
current batch [[False False False ... False  True  True]
 [False False False ...  True  True  True]
 [False False False ...  True  True  True]
 ...
 [ True False False ...  True  True False]
 [False False False ...  True  True  True]
 [ True False False ...  True False  True]]
Batch 2 subspace dimension: 841
current batch [[False False False ...  True  True False]
 [False False False ...  True  True  True]
 [False False False ...  True  True  True]
 ...
 [False False False ...  True  True False]
 [False False False ...  True False  True]
 [False False False ...  True  True False]]
Batch 3 subspace dimension: 729
current batch [[False False False ...  True False  True]
 [False False False ...  True  True False]
 [False False False ...  True False  True]
 ...
 [False False False ... False  True False]
 [False False False ...  True False False]
 [ True False False ... False  True  True]]
Batch 4 subspace dimension: 784

las-lucj-sqd energy is -12.254045800797769
